"room_type","capacity","satisfaction_rating","bedrooms_no","metro_dist","attractions_index","longitude","latitude","price"
"Entire home/apt","4",91,"3",2.11158135990325,6.40370160030734,4.94254,52.37669,613.268342980339
"Private room","2",70,"1",0.728707457459699,18.2030849707078,4.87992,52.35291,276.28711363157
"Private room","2",100,"2",1.80526159598593,8.44870210550562,4.87646,52.39179,280.036557073559
"Entire home/apt","2",100,"1",0.248388927823782,24.562316865808,4.89656,52.37759,489.302369179575
"Entire home/apt","2",81,"1",0.350659658871973,29.3026384649466,4.89173,52.35668,1259.81299650833
"Entire home/apt","2",90,"1",1.79165102297582,11.044182851815,4.85915,52.36573,344.245776017622
"Entire home/apt","2",99,"1",1.80584198308313,14.0968410930128,4.86679,52.36788,534.764370913693
"Entire home/apt","4",99,"2",1.23602864926819,8.62996140066043,4.85621,52.37936,1166.54559088885
"Entire home/apt","2",97,"1",1.64226046722946,10.7744081571802,4.8808,52.38727,398.144025496215
"Entire home/apt","2",100,"1",1.71749306679544,9.85937837129919,4.88241,52.3894,432.59203711949
"Private room","5",96,"2",1.16406113313634,18.8328369874537,4.8757,52.37065,1185.99582874417
"Private room","2",87,"1",1.25514029039227,9.68224710649467,4.92569,52.36404,267.850865887095
"Private room","2",96,"1",2.12396863440501,3.78819406916731,4.80367,52.34944,337.918590209266
"Entire home/apt","2",95,"1",0.550839226630503,26.441512628423,4.88488,52.36399,509.924308110515
"Entire home/apt","4",98,"3",0.467109055592406,22.7009503607657,4.88384,52.35446,1296.60441028285
"Private room","2",92,"1",0.703138626984478,17.0488762597434,4.89934,52.35693,344.245776017622
"Private room","4",96,"1",0.467581099433051,19.2710645640236,4.90737,52.37351,588.428280177161
"Entire home/apt","2",99,"1",1.08464249590403,24.1660422497714,4.87958,52.37657,814.566587772128
"Entire home/apt","2",98,"1",1.77182116581618,11.5724105365432,4.87593,52.38439,394.394582054226
"Entire home/apt","4",88,"3",0.718120355830415,13.0792573788475,4.90155,52.35296,1413.54017762988
"Private room","4",95,"2",1.07094861009197,7.74499946699031,4.85327,52.38189,565.462939094978
"Entire home/apt","2",96,"1",0.770976686484382,4.88657260128688,4.9417,52.39787,441.26262507909
"Entire home/apt","2",100,"1",1.51328078391892,5.9255081890139,4.9393,52.34975,430.248634968247
"Entire home/apt","4",94,"1",1.42937017872287,16.6284257295171,4.87225,52.36843,602.254352869496
"Private room","2",96,"1",0.871296296422515,22.2534073848911,4.88113,52.36787,583.975816089799
"Private room","3",97,"1",1.9539565200116,3.87072117369608,4.80603,52.34877,337.918590209266
"Entire home/apt","2",100,"1",1.49358398573462,12.1178738050782,4.88109,52.38514,344.245776017622
"Entire home/apt","3",97,"0",1.35960001362003,9.19052374493574,4.85286,52.36671,589.834321467907
"Entire home/apt","2",100,"1",1.48559297819642,5.9937298970524,4.93877,52.35,344.480116232747
"Entire home/apt","2",95,"1",1.28288371613262,8.62700815924904,4.853,52.355,385.489653879502
"Entire home/apt","3",94,"1",1.69888410010378,6.55967345620875,4.93779,52.3555,424.155789375015
"Private room","2",88,"1",0.672541375656806,25.9568403918397,4.88248,52.36377,430.248634968247
"Entire home/apt","2",96,"1",0.165959793359637,25.1112734320079,4.8935,52.36054,546.950062100157
"Private room","2",88,"1",0.73773643406246,24.5747510750639,4.88199,52.36441,430.248634968247
"Entire home/apt","4",100,"1",1.38242696101249,16.4852043466509,4.87249,52.37066,774.494410985869
"Entire home/apt","4",96,"2",1.72632509540998,10.8185311759454,4.8592,52.35801,577.414290066318
"Private room","3",98,"1",1.60318281998242,13.8622508254499,4.87493,52.38051,792.772947765566
"Private room","4",96,"2",1.27134885552228,9.95431704957744,4.90054,52.39001,368.851498605676
"Private room","2",88,"0",1.1062653337807,27.6588072943967,4.87567,52.35775,441.028284863965
"Private room","2",92,"0",1.03089137814825,23.0492239252726,4.87596,52.35606,441.028284863965
"Private room","2",93,"1",0.31816097751319,6.16523984406974,4.835,52.36,310.969465469969
"Entire home/apt","2",100,"1",0.920226177137978,7.07780414306011,4.8499,52.38343,307.22002202798
"Private room","2",96,"1",1.04817868154746,8.39016303599846,4.85067,52.37238,313.547207836337
"Entire home/apt","4",100,"3",1.82423901073286,11.4277557236122,4.86379,52.37488,743.795842804584
"Entire home/apt","2",100,"1",0.819309626972756,5.92748005217005,4.921,52.399,385.489653879502
"Entire home/apt","2",100,"1",0.706751731846172,17.4678552250151,4.911,52.37,556.558010920254
"Entire home/apt","2",100,"1",0.704734381902881,15.5167885814343,4.893,52.383,513.673751552504
"Entire home/apt","2",97,"1",1.48676507497274,14.1877777985173,4.879,52.382,449.698872823565
"Entire home/apt","2",99,"1",1.89559472519903,12.7665974646766,4.865,52.37,428.373913247252
"Entire home/apt","2",100,"1",1.87896777883747,11.3876462227588,4.86,52.365,385.489653879502
"Private room","2",94,"1",0.420525540653349,31.4955433487644,4.89292,52.37489,516.251493918871
"Entire home/apt","4",93,"1",1.52570981380092,9.97503168440984,4.85817,52.3734,516.017153703747
"Entire home/apt","4",100,"2",1.67262578500673,10.6448688294022,4.85982,52.37187,491.880111545942
"Entire home/apt","2",100,"1",0.85946266765722,6.93169805093041,4.84677,52.34993,417.828603566658
"Private room","2",91,"1",0.0777605508920243,17.4918053040509,4.8903,52.35293,300.892836219624
"Private room","4",95,"1",0.587610825437282,25.0092307663921,4.88704,52.36549,794.413329271436
"Private room","2",100,"1",0.566071485593838,25.1319224477735,4.88646,52.36505,1007.89726524969
"Private room","2",100,"1",1.02654862332209,8.38020186853949,4.8495,52.36944,274.178051695451
"Private room","4",100,"1",0.598648711469507,17.9698390877744,4.90961,52.37191,650.059756754857
"Private room","2",100,"1",1.35466866899586,16.7921357867315,4.87319,52.37324,390.879478827362
"Entire home/apt","4",91,"2",0.656980407170532,6.71457852806996,4.84415,52.35098,700.442903006585
"Entire home/apt","2",98,"2",0.779589284750845,8.24802173960536,4.86455,52.34438,546.715721885033
"Entire home/apt","2",100,"1",1.47391510537799,15.8162645408708,4.87123,52.36986,698.333841070466
"Entire home/apt","4",93,"2",0.981835310089301,4.87484020323877,4.82535,52.38362,921.660066083941
"Private room","2",91,"1",0.336982085370702,24.749769540438,4.89533,52.37733,328.310641389169
"Entire home/apt","3",100,"1",0.664952091595127,13.190890572915,4.90209,52.35346,921.894406299065
"Private room","2",99,"0",0.96755744095219,18.6081456132438,4.88618,52.38036,566.6346401706
"Private room","4",97,"2",1.45753687673199,6.52423169649138,4.93619,52.35306,725.048625594638
"Private room","2",97,"1",1.70183286392389,10.7325583492052,4.86049,52.3727,256.836875776252
"Entire home/apt","4",95,"2",1.35294005423628,17.200486896516,4.87555,52.37717,789.023504323577
"Entire home/apt","4",65,"2",1.58517908230013,10.6949846309499,4.88254,52.38776,651.231457830478
"Private room","2",47,"1",0.417706676904243,6.50915430834772,4.83758,52.36902,624.516673306306
"Private room","2",93,"1",0.798087825690664,6.6627578529609,4.91686,52.3962,320.811754505191
"Private room","3",92,"1",4.1352310704716,3.08509402614264,4.992,52.395,177.161202633984
"Entire home/apt","4",85,"1",0.402572994896179,19.9913179233687,4.90644,52.37337,551.636866402643
"Entire home/apt","4",100,"2",0.688001072165987,35.0300089643858,4.88101,52.36086,1290.51156468962
"Private room","2",85,"1",3.27104641360737,3.2502128888046,4.78591,52.35599,218.873760926113
"Entire home/apt","2",95,"1",1.28262632118504,17.5579396081156,4.87401,52.37209,501.488060366039
"Entire home/apt","2",100,"1",0.657340762887688,24.6379304208364,4.8847,52.36525,468.446090033511
"Entire home/apt","2",90,"1",3.97294489779931,2.92370725833291,5.006,52.355,428.373913247252
"Entire home/apt","2",100,"1",3.96156512324431,2.95896759948559,4.77595,52.35414,295.034330841516
"Private room","2",93,"1",1.10619442361579,13.8368818668907,4.91707,52.37254,272.772010404706
"Entire home/apt","2",100,"1",0.427743469538555,6.57489032580259,4.83995,52.37507,405.877252595318
"Entire home/apt","3",100,"3",0.834394074190658,6.93546515587854,4.84653,52.35023,504.065802732407
"Entire home/apt","4",98,"2",1.45554939954663,9.28723546873181,4.85311,52.36294,768.167225177513
"Private room","2",93,"1",2.44297294929861,6.43032940036423,4.94336,52.36523,330.654043540412
"Private room","6",96,"2",0.52814829748593,14.268490929358,4.8982,52.35282,875.026363274202
"Entire home/apt","2",97,"0",1.8390350454836,11.7916396518919,4.87421,52.38325,522.344339512104
"Entire home/apt","2",100,"1",1.46100406624392,16.8359169978225,4.87122,52.36575,786.680102172334
"Entire home/apt","2",100,"1",1.54297551982187,14.6198408450637,4.87405,52.37892,497.504276708926
"Private room","4",88,"1",1.01611462374667,14.4177491558489,4.88776,52.38356,325.967239237926
"Entire home/apt","4",96,"2",0.427330546342437,14.279568869876,4.89625,52.352,737.234316781103
"Entire home/apt","3",100,"3",0.49672986655002,8.88964165010004,4.91085,52.34778,952.592974480351
"Private room","2",96,"1",1.16503392061723,8.66465581207261,4.85279,52.37412,250.509689967895
"Entire home/apt","2",99,"1",1.00656682217068,8.59587237952759,4.86081,52.3475,378.693787640897
"Private room","3",85,"1",3.48688964783216,4.25834851500779,4.96847,52.37952,205.282028448902
"Entire home/apt","2",90,"1",0.841214254600142,7.67896080001158,4.90769,52.34203,405.877252595318
"Entire home/apt","2",100,"1",1.29916517320462,4.59963233710575,4.8191,52.38079,385.958334309751
"Entire home/apt","2",93,"1",0.807451285329396,6.61356525602944,4.846,52.348,367.44545731493
"Entire home/apt","4",92,"2",0.484766476100042,27.9640733252383,4.88566,52.37103,1259.57865629321
"Entire home/apt","2",90,"0",3.75477941115419,3.30849146287011,4.99238,52.35836,288.707145033159
"Entire home/apt","2",80,"1",1.89528977493266,11.415862477475,4.87353,52.38361,373.772643123286
"Private room","2",78,"0",0.684329810004143,24.745804959664,4.88447,52.36765,462.118904225154
"Entire home/apt","6",96,"3",3.94653842280846,3.21724706847329,4.99559,52.35926,958.451479858459
"Private room","2",96,"1",1.95006953034249,12.1156045654641,4.86417,52.37191,299.018114498629
"Entire home/apt","2",100,"1",0.860785030822658,7.82410142171045,4.84911,52.37569,405.877252595318
"Private room","2",95,"1",1.16497053054802,9.96743070609893,4.92463,52.36318,354.088065052844
"Entire home/apt","4",100,"2",0.566156950469957,9.81903249706195,4.91918,52.35705,786.680102172334
"Entire home/apt","5",93,"2",1.01678396364822,13.1214670789836,4.8902,52.38523,790.195205399199
"Entire home/apt","4",100,"4",1.46432806812765,7.51252303508397,4.9324,52.35806,838.469289714808
"Private room","2",94,"0",0.262179759458627,36.3522112973591,4.897,52.372,341.668033651255
"Private room","2",93,"1",1.84251278661784,8.44782168394508,4.93142,52.36944,295.034330841516
"Private room","4",80,"1",3.30524858446871,3.22777928892652,4.78555,52.35464,218.873760926113
"Entire home/apt","4",84,"2",0.249494675782137,53.118715917806,4.89299,52.37335,1413.54017762988
"Entire home/apt","4",100,"2",0.607085932945321,25.1735286405479,4.88499,52.3648,1020.08295643615
"Private room","2",95,"0",0.476568892253229,27.4110604692962,4.89041,52.36708,430.248634968247
"Entire home/apt","4",96,"2",0.479694412597597,14.4433513366304,4.89742,52.35265,639.045766644014
"Private room","2",100,"1",1.53416592269171,6.33313047888973,4.93774,52.35277,367.679797530054
"Private room","2",99,"1",1.40513835796655,6.44503154136758,4.93614,52.35214,362.758653012444
"Entire home/apt","4",100,"2",1.16236892040387,8.53925529389477,4.85074,52.35887,639.045766644014
"Entire home/apt","3",97,"1",3.41646396392254,2.96119017119704,5.00257,52.35011,409.626696037307
"Entire home/apt","2",94,"1",1.27272204468794,8.40883772492759,4.85656,52.38107,439.856583788344
"Entire home/apt","2",100,"0",1.82253322416554,12.2223845571963,4.8704,52.3801,504.065802732407
"Entire home/apt","2",100,"1",1.51952785544077,14.9953739160617,4.87131,52.37484,596.161507276264
"Entire home/apt","4",93,"2",0.956368573528276,7.5099361285381,4.85157,52.38179,691.537974831861
"Entire home/apt","2",92,"1",0.228433161418088,2.40207332199253,4.97645,52.2972,386.895695170248
"Entire home/apt","2",100,"1",0.369804269674563,16.1352355437921,4.90997,52.36443,540.857216506925
"Private room","2",95,"1",0.755807328179146,7.88411900017932,4.90359,52.34155,201.532585006913
"Private room","2",99,"1",0.832565335967235,21.5185473677831,4.87843,52.35455,387.130035385373
"Entire home/apt","2",98,"1",1.17829068232908,8.41890309098325,4.85115,52.35653,425.093150235512
"Entire home/apt","2",97,"1",0.291019779614952,10.167901795372,4.91189,52.35268,651.231457830478
"Entire home/apt","2",95,"1",1.58712878524921,14.1408389617995,4.87376,52.37936,501.253720150915
"Private room","2",95,"1",0.772458892366997,16.9127737949762,4.912,52.371,411.735757973426
"Entire home/apt","2",100,"1",1.44337586832676,15.6245674712563,4.87679,52.37963,528.437185105336
"Entire home/apt","4",83,"3",0.675921871884345,3.057443231088,4.95773,52.31144,614.44004405596
"Entire home/apt","2",100,"1",1.29553199568927,9.12443480883948,4.85647,52.37651,405.877252595318
"Private room","2",99,"1",0.939621282654426,12.8009977312721,4.879,52.349,357.603168279708
"Private room","2",89,"1",1.3671419779927,16.9682621672906,4.873,52.369,307.22002202798
"Entire home/apt","2",100,"0",0.657428925662685,7.19737601116146,4.84474,52.37518,410.564056897804
"Entire home/apt","4",98,"1",1.84661352518289,10.4497300550141,4.87116,52.38448,700.442903006585
"Private room","2",90,"0",0.368693455633982,23.8594074740573,4.88568,52.35505,245.822885665409
"Entire home/apt","4",97,"2",0.57275083741382,9.03245242809101,4.91957,52.35409,567.806341246221
"Entire home/apt","4",100,"2",0.511206644372036,11.2374176200708,4.90613,52.352,663.651489232067
"Entire home/apt","4",100,"0",0.670396659518375,7.21572940928674,4.84481,52.37506,571.55578468821
"Entire home/apt","2",95,"1",0.324176814695958,26.368910983805,4.8974,52.36593,1049.60982354182
"Entire home/apt","2",100,"1",0.668768161095489,14.4829156620505,4.90031,52.35429,430.248634968247
"Private room","2",93,"1",0.662119138571967,17.4968158999903,4.91047,52.37143,411.735757973426
"Entire home/apt","4",80,"1",1.87079272760967,9.39232824396279,4.88032,52.39007,748.248306891946
"Entire home/apt","2",89,"1",0.854132175831329,5.84429131744364,4.92,52.39992,416.656902491037
"Private room","2",90,"1",2.66268820127041,3.27064448983459,4.9684,52.41079,447.589810887447
"Entire home/apt","4",100,"2",0.92960217898294,6.96846512627888,4.84756,52.34939,614.44004405596
"Private room","2",96,"1",0.763697522425833,7.39856542280189,4.84509,52.35752,319.640053429569
"Entire home/apt","4",80,"1",1.42612785339604,10.4316858480809,4.92419,52.36935,485.552925737586
"Entire home/apt","4",92,"1",1.87720651824499,9.57586185269362,4.87917,52.38939,703.723666018326
"Private room","2",94,"1",0.918863788370204,7.58074886054188,4.85132,52.38097,375.881705059405
"Entire home/apt","2",100,"1",1.66147970173858,10.381606836685,4.857,52.362,387.130035385373
"Private room","2",87,"1",0.638750646671038,19.0880878766847,4.8911,52.38015,325.732899022801
"Private room","2",91,"1",0.774563094828837,23.8537964470089,4.882,52.365,392.051179902983
"Private room","2",80,"1",1.72759694889377,11.024659489323,4.86039,52.37029,344.245776017622
"Private room","3",100,"1",0.419909659245602,2.98216258871292,4.97906,52.32277,368.851498605676
"Private room","2",88,"1",1.49925075461138,9.40869025880872,4.85878,52.35208,355.259766128465
"Private room","2",100,"1",0.496854367307435,28.6898797691906,4.89086,52.37542,743.795842804584
"Private room","2",80,"1",0.33081900502215,34.7144387641366,4.89081,52.37383,743.795842804584
"Private room","4",100,"4",0.343176589546136,25.7447839154408,4.90161,52.37527,1714.66735406463
"Private room","4",90,"2",0.886284774230681,27.7621724470105,4.87815,52.36154,468.211749818386
"Private room","2",100,"2",0.876169267608356,9.59927720599203,4.86919,52.3464,617.252126637452
"Entire home/apt","4",100,"2",0.928372364239699,14.7779673064243,4.88914,52.38338,1060.85815386779
"Entire home/apt","2",100,"1",1.68411019478317,10.5812257064894,4.85859,52.35788,368.851498605676
"Private room","2",93,"1",0.512001553630206,12.2161270605212,4.90465,52.35324,414.313500339793
"Private room","3",100,"1",1.35471712118788,4.09114915529877,4.81668,52.34092,368.851498605676
"Entire home/apt","2",94,"0",0.438073811636042,20.8091040958803,4.89712,52.35943,491.645771330818
"Private room","2",94,"1",0.400182152660946,6.43542163565829,4.84054,52.35272,177.161202633984
"Entire home/apt","2",100,"1",1.77646206479909,11.3530595455161,4.8762,52.38488,381.03718979214
"Private room","2",94,"0",1.23320615481858,18.2198455380633,4.875,52.369,411.735757973426
"Private room","2",93,"1",0.622157088055431,16.2577883144527,4.89906,52.35565,368.617158390551
"Entire home/apt","2",96,"1",0.699302120525055,16.5605324962754,4.89963,52.35655,443.840367445457
"Entire home/apt","4",85,"2",2.24905295164612,3.67357208618462,4.80153,52.34793,565.462939094978
"Entire home/apt","4",90,"1",0.277485261780074,28.174636565214,4.89659,52.37023,921.660066083941
"Entire home/apt","2",95,"1",0.496356660719146,20.6332774290816,4.8965,52.35783,694.584397628477
"Private room","4",98,"2",0.705772282598878,5.64800898399373,4.8294,52.36294,542.028917582546
"Private room","4",97,"1",3.83099533434549,4.2984295256345,4.96931,52.37354,325.732899022801
"Entire home/apt","4",100,"1",0.211484295086073,28.8865385030455,4.89881,52.37078,460.947203149533
"Private room","2",91,"1",1.47846903112126,15.2969016432073,4.8755,52.37916,319.640053429569
"Entire home/apt","2",80,"1",0.29372180218066,26.2276937249204,4.88971,52.3562,640.45180793476
"Entire home/apt","2",98,"1",1.67113814818025,10.6149886222596,4.858,52.36,496.801256063553
"Private room","2",96,"1",1.85977815328858,10.0101676419913,4.87421,52.38691,546.950062100157
"Private room","4",87,"2",0.581019863411109,32.8782427160847,4.88749,52.37521,625.688374381928
"Entire home/apt","2",92,"1",0.285658051280066,21.5571340548877,4.90497,52.37265,540.6228762918
"Private room","2",99,"1",0.266967375489783,6.81212941488062,4.87243,52.33652,256.836875776252
"Private room","2",84,"1",0.41576893544902,31.6444524362004,4.88764,52.37313,362.524312797319
"Entire home/apt","2",100,"2",0.363941514577041,17.2297653845259,4.90773,52.36466,1229.11442832705
"Private room","2",90,"1",0.801881583039582,23.3447103978371,4.88124,52.36967,743.795842804584
"Private room","4",100,"2",0.852991631336857,44.6855299757395,4.88215,52.37517,704.192346448574
"Private room","2",92,"1",1.4026435513432,4.06254246673186,4.81522,52.34188,245.822885665409
"Entire home/apt","2",100,"1",1.53433367783715,13.4074987863545,4.87865,52.38275,589.834321467907
"Entire home/apt","3",100,"2",1.49924733638699,9.61054215788826,4.86001,52.3784,534.764370913693
"Entire home/apt","6",97,"2",0.0568862060253864,15.3081708597289,4.9078,52.3619,1488.29470625454
"Private room","4",93,"0",0.866725675295847,39.8320095918752,4.88148,52.3747,464.696646591522
"Private room","2",100,"1",0.848666701039682,16.4917850811441,4.88893,52.38184,356.431467204087
"Entire home/apt","4",90,"2",0.503630687088605,29.6300221178676,4.88947,52.37516,1057.1087104258
"Entire home/apt","2",90,"1",2.1567959611823,6.45096891301895,4.94176,52.36076,491.645771330818
"Entire home/apt","6",98,"2",0.35859070913374,13.0682551302711,4.91303,52.36161,1488.29470625454
"Entire home/apt","3",100,"1",0.568935362597356,18.1792444171067,4.90917,52.37256,672.087736976543
"Entire home/apt","2",88,"1",0.122076358223183,7.94691533080371,4.918,52.39,428.373913247252
"Entire home/apt","4",100,"2",0.512430559409734,28.3455039355672,4.89077,52.37555,1524.14875916856
"Entire home/apt","4",93,"2",2.939881693733,3.45626149988283,4.79118,52.36104,632.952921050782
"Private room","4",96,"1",0.732923470702847,15.2205323448275,4.90342,52.38458,667.869613104305
"Private room","2",100,"1",0.716644492956944,15.682657428288,4.90335,52.38444,376.819065919903
"Private room","2",92,"1",0.780499567703161,27.9707228434594,4.87984,52.3621,479.460080144354
"Entire home/apt","2",92,"1",1.38487494691386,8.68338212014505,4.85504,52.35263,535.70173177419
"Private room","2",99,"1",2.48708906239262,6.78912923942547,4.94085,52.37087,296.206031917137
"Entire home/apt","4",95,"2",1.19958427994954,20.1445293618767,4.87665,52.37545,798.631453143674
"Entire home/apt","2",96,"1",2.31824469613186,6.40537333457781,4.943,52.363,325.967239237926
"Entire home/apt","4",80,"2",0.883955709749093,40.1755439243979,4.88185,52.3754,671.150376116045
"Entire home/apt","2",100,"1",0.274493451732155,12.2828677533235,4.90736,52.35523,467.040048742765
"Entire home/apt","4",95,"3",0.40932887217028,19.898470856963,4.90655,52.37336,748.248306891946
"Private room","2",94,"1",1.08138043913544,20.6814080155061,4.87691,52.36518,393.457221193729
"Private room","2",95,"1",0.384029767537031,6.41886940991442,4.83964,52.35391,172.240058116373
"Private room","2",100,"2",0.406920139190941,28.23846384188,4.88681,52.37092,491.645771330818
"Entire home/apt","2",100,"1",1.34983008160847,17.0910867527557,4.874,52.375,454.8543575563
"Entire home/apt","2",96,"0",0.271490833533491,42.9130226711404,4.89144,52.37341,422.749748084269
"Private room","2",90,"1",0.0549592534265193,11.3522770279221,4.91059,52.35521,332.060084831158
"Entire home/apt","6",98,"3",0.849942532107257,7.63708167039287,4.90772,52.34187,1199.58756122138
"Private room","2",92,"0",0.396687128138954,23.9668229462152,4.8939,52.35653,399.315726571837
"Entire home/apt","2",100,"1",0.418770641960256,5.29357094921478,4.83378,52.38646,383.146251728259
"Entire home/apt","4",93,"2",0.279127885279464,5.84932480278568,4.83301,52.37459,676.071520633656
"Private room","2",88,"1",1.02310692088501,22.3246441898019,4.87676,52.36355,398.144025496215
"Entire home/apt","4",100,"3",3.62536653560865,3.04773321157538,5.0021,52.35294,614.44004405596
"Entire home/apt","4",100,"2",0.472886888597943,6.37874648086956,4.84133,52.35092,688.25721182012
"Private room","2",99,"1",0.627433771551794,7.60625271191862,4.85961,52.34417,233.637194478945
"Entire home/apt","2",91,"1",1.89791364774285,10.8530097783272,4.87443,52.38513,410.564056897804
"Private room","2",98,"1",1.40370080195538,10.3497648312384,4.92645,52.36673,454.8543575563
"Private room","2",97,"1",2.49728602254085,3.60236664532699,4.79812,52.35099,258.242917066998
"Entire home/apt","4",100,"2",0.312017024313718,5.37159138240365,4.83529,52.38693,854.170084128137
"Private room","2",97,"0",2.62790221925019,4.80600329751451,4.89735,52.41182,344.245776017622
"Private room","2",90,"1",1.97262872857695,4.51708012712959,4.95606,52.39158,286.59808309704
"Private room","2",100,"1",1.46411201194952,16.0805663605408,4.87151,52.36918,350.10428139573
"Private room","2",85,"1",0.999134088061719,4.92173947958356,4.82073,52.37133,253.321772549387
"Entire home/apt","2",98,"1",0.856526382129944,15.52574340648,4.88965,52.38271,436.107140346355
"Entire home/apt","4",87,"2",1.4714576185089,4.49648505818039,4.95179,52.39604,615.611745131582
"Private room","2",80,"1",1.29241186136885,17.3754232333296,4.8738,52.37095,368.851498605676
"Private room","2",97,"1",1.25408192138251,17.888417202691,4.87453,52.36959,372.366601832541
"Private room","3",95,"1",0.558758426005291,18.6701096708852,4.90847,52.37406,699.036861715839
"Entire home/apt","2",100,"1",1.74724325950082,9.14631305115854,4.92851,52.37064,397.206664635718
"Private room","4",91,"1",0.10894082194679,30.841653372445,4.88955,52.36062,588.428280177161
"Entire home/apt","2",100,"1",0.384223360259841,20.1774904185574,4.90624,52.37321,678.414922784899
"Private room","2",84,"1",3.10442070031175,3.28562614038034,4.78922,52.3498,258.242917066998
"Private room","2",89,"1",0.308336970399145,10.2711646108333,4.91115,52.35251,398.144025496215
"Private room","2",84,"1",0.655651764193878,16.46784903346,4.89928,52.3561,366.273756239308
"Entire home/apt","2",100,"1",0.452716566073027,7.62710590239982,4.91272,52.34375,473.132894335997
"Private room","4",100,"2",1.46880141446335,9.17673166694718,4.92811,52.36579,602.254352869496
"Private room","2",60,"1",0.459573793417866,14.71730426576,4.89718,52.35283,426.030511096009
"Private room","4",96,"1",0.558935168686065,14.1437710456366,4.89868,52.35291,692.475335692358
"Private room","2",80,"1",0.415357147461519,16.6119627127613,4.89656,52.35426,486.958967028332
"Private room","2",93,"1",0.739544790871506,15.7667039323762,4.90052,52.35625,390.879478827362
"Entire home/apt","2",100,"1",1.48296263773135,9.21080149430782,4.85277,52.36386,508.283926604645
"Private room","2",100,"1",0.57039451801234,25.2264331485008,4.88599,52.36489,387.130035385373
"Private room","2",95,"1",0.650379304933348,4.95677254237992,4.87842,52.32435,233.637194478945
"Private room","2",86,"1",0.158156720471245,3.85748920209462,4.9471,52.32527,323.389496871558
"Private room","2",99,"1",0.956206814417988,24.6678438570132,4.87899,52.37274,477.11667799311
"Entire home/apt","2",100,"1",0.447524219331462,7.02688799078722,4.85709,52.34259,490.239730040072
"Private room","2",94,"1",0.450645601632128,36.6778747130355,4.89463,52.375,467.040048742765
"Entire home/apt","2",100,"1",0.398846825330459,16.2230233585362,4.91028,52.36463,721.533522367774
"Entire home/apt","4",100,"2",0.251369420001944,21.8987303192829,4.901,52.365,1198.18151993064
"Private room","2",84,"1",2.7596406625317,3.47483088524782,4.79422,52.35176,172.240058116373
"Entire home/apt","2",100,"1",1.74796811271499,15.029588259378,4.86782,52.36744,522.578679727228
"Entire home/apt","4",100,"2",1.01287971800829,7.41318867475107,4.84942,52.35085,796.522391207555
"Entire home/apt","2",80,"1",0.695251105497219,7.42979999993156,4.91053,52.34199,676.071520633656
"Entire home/apt","2",100,"1",0.276522892796241,11.1531368994136,4.91386,52.35725,485.552925737586
"Private room","2",94,"1",0.456482449636655,2.50499629536908,4.96959,52.29838,245.822885665409
"Private room","2",89,"1",0.99736192299479,8.85090203073543,4.86326,52.34699,298.783774283505
"Private room","2",80,"1",0.694886427229759,11.0306831284741,4.89597,52.34754,221.217163077356
"Private room","4",80,"2",0.408732305673793,19.9143715798884,4.90653,52.37338,989.384388254869
"Entire home/apt","4",100,"3",2.71373782623501,5.1047213064646,4.89443,52.40946,649.122395894359
"Private room","2",93,"1",0.491342067310004,31.6359807516514,4.89462,52.37539,458.369460783165
"Entire home/apt","2",100,"1",0.975860412111024,8.29045820211341,4.92569,52.35579,495.160874557683
"Entire home/apt","2",100,"1",0.845688237949969,9.3070899216563,4.92285,52.3582,504.065802732407
"Entire home/apt","6",100,"2",0.213682405533473,13.5719468562447,4.91085,52.361,1488.29470625454
"Entire home/apt","2",100,"1",0.325679188264007,27.2333432913401,4.88939,52.35645,1210.3672111171
"Private room","2",100,"1",1.89565354485725,5.2802742671491,4.94755,52.38744,319.640053429569
"Private room","2",94,"0",0.114714581162911,15.8925235448758,4.9061,52.36148,256.368195346003
"Private room","2",80,"1",0.499547538628547,3.03246004996112,4.95644,52.31006,196.611440489302
"Private room","4",100,"1",1.64088972728739,15.2972812753829,4.86824,52.36547,333.466126121904
"Private room","2",97,"1",1.33422951153778,4.32872904253649,4.81548,52.34938,227.778689100837
"Private room","2",80,"1",3.03330996267245,4.92340848145123,4.8903,52.41094,276.28711363157
"Entire home/apt","2",90,"1",0.22571024175299,22.436084907007,4.88801,52.35491,485.552925737586
"Private room","2",88,"0",0.665710413639904,25.1980290701926,4.88469,52.36775,400.721767862583
"Private room","2",100,"0",1.96416288702776,5.45806415362682,4.94721,52.38501,288.707145033159
"Entire home/apt","4",100,"1",0.496216639520543,19.003078057459,4.90778,52.37357,714.26897569892
"Private room","2",100,"1",0.453758223583132,29.1830145486418,4.88616,52.37159,614.44004405596
"Entire home/apt","4",93,"2",0.862613366412445,22.8178237971679,4.88211,52.36693,909.474374897476
"Entire home/apt","4",92,"2",0.673608205778876,14.911702657842,4.90154,52.35582,792.772947765566
"Entire home/apt","2",100,"1",1.15870342241833,9.26647969914135,4.92557,52.36103,405.877252595318
"Private room","2",98,"1",0.289643035621906,13.0908619619682,4.91192,52.3608,307.22002202798
"Entire home/apt","4",80,"2",0.69357793262647,5.97328699758672,4.83257,52.36649,368.851498605676
"Entire home/apt","2",100,"1",1.01356624777495,27.6916989320899,4.88074,52.37647,645.37295245237
